1-outcome-code,1-outcome-name,2-output-code,2-output-name,3-1-start-date,3-2-end-date,3-code,3-id,3-name,5-1-agency-abbreviation,5-2-agency,6-contributing-partner,6-contributing-partner-type,7-parent-contributing-partner,7-parent-contributing-partner-type,Total Available Resources-2023,Total Available Resources-2024,Total Available Resources-2025,Total Available Resources-2026,Total Expenditure-2023,Total Expenditure-2023-disaggregation-inferred,Total Expenditure-2024,Total Expenditure-2024-disaggregation-inferred,Total Expenditure-2025,Total Expenditure-2025-disaggregation-inferred,Total Expenditure-2026,Total Expenditure-2026-disaggregation-inferred,Total Required Resources-2023,Total Required Resources-2024,Total Required Resources-2025,Total Required Resources-2026
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2023-01-01,2024-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU12,108255,Reforço das capacidades das Infraestruturas da Qualidade (UNIDO)	 	,UNIDO,United Nations Industrial Development Organization,European Union,EU Institutions,,,34700,,,,34700,true,,false,,false,,false,,,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2023-07-01,2024-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU13,108256,3º Inquérito ao setor informal é analisado e os indicadores do setor informal integrados nos sistemas de recolha nacionais existentes (ILO),ILO,International Labour Organisation,,,,,,,,,,false,,false,,false,,false,121170,44489,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2023-07-01,2024-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU13,108256,3º Inquérito ao setor informal é analisado e os indicadores do setor informal integrados nos sistemas de recolha nacionais existentes (ILO),ILO,International Labour Organisation,Luxembourg,Government,,,121170,44489,,,87491,false,25130,false,,false,,false,,,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2023-07-01,2024-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU14,108266,As capacidades das duas Centrais Sindicais e dos seus afiliados são reforçadas em questões relacionadas com o trabalho digno e a formalização de empresas e dos seus trabalhadores (ILO),ILO,International Labour Organisation,,,,,,,,,,true,,false,,false,,false,40000,61105,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2023-07-01,2024-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU14,108266,As capacidades das duas Centrais Sindicais e dos seus afiliados são reforçadas em questões relacionadas com o trabalho digno e a formalização de empresas e dos seus trabalhadores (ILO),ILO,International Labour Organisation,Luxembourg,Government,,,40000,61105,,,38815,true,57886,false,,false,,false,,,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2023-04-01,2023-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU15,108271,"Ampliação e diversificação da oferta turística na cidade de São Filipe (UNDP)(Accelerator Lab) ",UNDP,United Nations Development Programme,,,,,,,,,,true,,false,,false,,false,30000,,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2023-04-01,2023-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU15,108271,"Ampliação e diversificação da oferta turística na cidade de São Filipe (UNDP)(Accelerator Lab) ",UNDP,United Nations Development Programme,Core Funding,Multilateral - UN organizations excluding pooled funds,,,30000,,,,19500,true,,false,,false,,false,,,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2023-04-01,2023-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU16,108273,Capacitação dos quadros da Reguladora Multissectorial da Economia em Cabo Verde (ARME) sobre os Indicadores Estatísticos das Telecomunicações/TIC (ITU),ITU,International Telecommunication Union,,,,,,,,,,true,,false,,false,,false,15000,,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2023-04-01,2023-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU16,108273,Capacitação dos quadros da Reguladora Multissectorial da Economia em Cabo Verde (ARME) sobre os Indicadores Estatísticos das Telecomunicações/TIC (ITU),ITU,International Telecommunication Union,Core Funding,Multilateral - UN organizations excluding pooled funds,,,10000,,,,10000,true,,false,,false,,false,,,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2023-08-01,2024-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU17,108275,Implementação da Política e Estratégia Nacional da Propriedade Intelectual (WIPO) / Implementation of the National Intellectual Property Policy and Strategy (WIPO),WIPO,World Intellectual Property Organization,,,,,,,,,,false,,false,,false,,false,39279,28279,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2023-08-01,2024-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU17,108275,Implementação da Política e Estratégia Nacional da Propriedade Intelectual (WIPO) / Implementation of the National Intellectual Property Policy and Strategy (WIPO),WIPO,World Intellectual Property Organization,Core Funding,Multilateral - UN organizations excluding pooled funds,,,39279,28279,,,11000,false,6450,false,,false,,false,,,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2023-01-01,2024-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU18,108276,Controlo de Qualidade e Certificação do Vinho do Fogo  protegido pelas DO’s (WIPO) / Quality Control and Certification of Fogo Wine protected by DO's (WIPO),WIPO,World Intellectual Property Organization,,,,,,,,,,false,,false,,false,,false,18500,20000,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2023-01-01,2024-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU18,108276,Controlo de Qualidade e Certificação do Vinho do Fogo  protegido pelas DO’s (WIPO) / Quality Control and Certification of Fogo Wine protected by DO's (WIPO),WIPO,World Intellectual Property Organization,Core Funding,Multilateral - UN organizations excluding pooled funds,,,18500,20000,,,,false,,false,,false,,false,,,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2023-01-01,2023-05-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU19,108277,Projeto-A propriedade intelectual como catalizador do empreendedorismo jovem (WIPO),WIPO,World Intellectual Property Organization,,,,,,,,,,true,,false,,false,,false,54358,,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2023-01-01,2023-05-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU19,108277,Projeto-A propriedade intelectual como catalizador do empreendedorismo jovem (WIPO),WIPO,World Intellectual Property Organization,Core Funding,Multilateral - UN organizations excluding pooled funds,,,54358,,,,54358,true,,false,,false,,false,,,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2023-04-01,2023-06-30,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU20,111343,Apoio técnico em matéria de estatísticas e de análise do mercado de trabalho (ILO),ILO,International Labour Organisation,,,,,,,,,,true,,false,,false,,false,16450,,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2023-04-01,2023-06-30,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU20,111343,Apoio técnico em matéria de estatísticas e de análise do mercado de trabalho (ILO),ILO,International Labour Organisation,The Joint SDG Fund,Multilateral - UN Inter-agency pooled funds,,,16450,,,,16450,true,,false,,false,,false,,,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2023-02-15,2023-03-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU21,111348,Análise das tendências dos indicadores dos Objectivos de Desenvolvimento Sustentável (ODS) ligados ao mercado de trabalho em Cabo Verde (ILO),ILO,International Labour Organisation,,,,,,,,,,true,,false,,false,,false,17000,,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2023-02-15,2023-03-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU21,111348,Análise das tendências dos indicadores dos Objectivos de Desenvolvimento Sustentável (ODS) ligados ao mercado de trabalho em Cabo Verde (ILO),ILO,International Labour Organisation,The Joint SDG Fund,Multilateral - UN Inter-agency pooled funds,,,17000,,,,16582,true,,false,,false,,false,,,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2023-01-01,2023-02-28,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU22,111349,"Reforço de capacidades dos empregadores e sindicatos para um maior conhecimento e apropriação dos ODS, normas relativas ao trabalho, protecção e segurança social (ILO)",ILO,International Labour Organisation,,,,,,,,,,true,,false,,false,,false,12000,,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2023-01-01,2023-02-28,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU22,111349,"Reforço de capacidades dos empregadores e sindicatos para um maior conhecimento e apropriação dos ODS, normas relativas ao trabalho, protecção e segurança social (ILO)",ILO,International Labour Organisation,The Joint SDG Fund,Multilateral - UN Inter-agency pooled funds,,,12000,,,,11320,true,,false,,false,,false,,,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2023-01-01,2023-06-30,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU23,111351,Protecção de dados do Observatório do Mercado de Trabalho (OMT) (ILO),ILO,International Labour Organisation,,,,,,,,,,true,,false,,false,,false,7100,,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2023-01-01,2023-06-30,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU23,111351,Protecção de dados do Observatório do Mercado de Trabalho (OMT) (ILO),ILO,International Labour Organisation,The Joint SDG Fund,Multilateral - UN Inter-agency pooled funds,,,7100,,,,7048,true,,false,,false,,false,,,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2023-01-03,2023-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU24,111495,"Capacitação das mulheres agricultoras  em controlo de drones e no sistema de agricultura inteligente desenvolvido, bem como a criação de uma base de dados para modelos de Inteligência Artificial que nos permitam escalar o estudo para outras áreas agrícolas (UNDP)(Accelerator Lab)",UNDP,United Nations Development Programme,,,,,,,,,,true,,false,,false,,false,9000,,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2023-01-03,2023-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU24,111495,"Capacitação das mulheres agricultoras  em controlo de drones e no sistema de agricultura inteligente desenvolvido, bem como a criação de uma base de dados para modelos de Inteligência Artificial que nos permitam escalar o estudo para outras áreas agrícolas (UNDP)(Accelerator Lab)",UNDP,United Nations Development Programme,Core Funding,Multilateral - UN organizations excluding pooled funds,,,9000,,,,9000,true,,false,,false,,false,,,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2023-02-01,2023-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU25,148119,"Curso à distância ""Comércio eletrónico transfronteiriço em África"" para países de língua portuguesa (UNECA)",UN ECA,United Nations Economic Commission for Africa,,,,,,,,,,false,,false,,false,,false,22000,,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2023-02-01,2023-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU25,148119,"Curso à distância ""Comércio eletrónico transfronteiriço em África"" para países de língua portuguesa (UNECA)",UN ECA,United Nations Economic Commission for Africa,Core Funding,Multilateral - UN organizations excluding pooled funds,,,22000,,,,22000,false,,false,,false,,false,,,,
